video_id,cvt_per_day,weighted_categorical_position,weighted_horizontal_poition,import_id,release_year,genres,imdb_votes,budget,boxoffice,imdb_rating,duration_in_mins,metacritic_score,awards,mpaa,star_category
312572,402.3578577,3,24,other,2011,"Documentary,Musicals",75,0,0,7.199999809,83.19125,0,no award,NotRated,0
318231,401.8132601,23,16,other,2013,Comedy,0,0,0,0,43.22306667,0,no award,PG,3
367630,401.5454751,4,25,other,2011,"Action,Adventure,Independent",559,300000,0,2.5,87.35896667,0,no award,NotRated,1
311847,401.5170167,10,44,other,1939,"Comedy,War",3614,0,0,6.900000095,66.8617,0,no award,G,0
9383,400.2065402,8,42,other,1933,Drama,253,0,0,5,71.41666667,0,no award,NotRated,0
365926,399.36182,15,38,other,2005,Comedy,0,0,0,0,29.71298333,0,no award,NotRated,1
312632,398.943193,8,35,other,2013,"Comedy,Independent",731,0,0,9,85.04956667,0,other award,NotRated,0
30833,398.8505146,7,21,other,2003,"Comedy,Drama,Romance",3965,1500000,8551228,6.800000191,100.993,57,other award,NotRated,1.666666667
327697,398.2201102,18,30,other,2014,Comedy,0,0,0,0,67.65515,0,no award,NotRated,1
327650,397.0054301,21,25,other,1995,"Comedy,Documentary",44,0,0,5.199999809,81.37995,0,no award,NotRated,2
312544,396.9492456,8,31,other,2011,"Documentary,Drama,Romance",592,0,0,7.699999809,77.37885,0,other award,NotRated,0
11423,396.9365143,23,31,other,1974,Drama,842,0,0,6.300000191,80.6501,0,no award,R,0
367712,396.8684664,5,37,other,2003,"Thriller,Independent",3435,0,0,6.300000191,102.1981,0,no award,R,1.575
319363,396.8344508,8,40,other,2006,Documentary,0,0,0,0,56.94341667,0,no award,PG-13,0
324860,396.3427395,4,36,other,2013,"Drama,Thriller",23,0,0,4.300000191,74.26005,0,no award,NotRated,0
293088,396.0271326,3,31,other,2012,Drama,16,1300000,0,6.900000095,98.6,0,no award,NotRated,0
303083,395.843752,5,33,mgm,1971,"Comedy,Drama,Mystery",4456,1500000,8551228,7.300000191,103.0740667,57,Oscar,PG-13,1.816666667
27844,395.465162,3,36,other,2003,Drama,0,0,0,0,106.55,0,other award,NotRated,0
333064,395.0468621,3,30,other,2009,"Drama,Sport",330,0,0,5.599999905,118.23355,0,other award,R,0
286069,394.8372595,7,21,other,2014,Documentary,358,0,0,6.599999905,67.7,0,no award,NotRated,0
367688,393.7093181,3,39,other,2004,"Horror,Thriller,Independent",428,1000000,0,3.5,80.48681667,0,no award,R,1.65
327706,393.3892436,21,18,other,2012,Comedy,364,0,0,7.199999809,59.77701667,0,no award,NotRated,0
17461,393.3439377,5,40,other,2005,"Sci-Fi,Fantasy,Drama",34,50000,0,5.599999905,100.3073,0,no award,NotRated,0
274193,392.9759179,5,24,other,2011,"Comedy,Drama,Romance",202,0,0,5.599999905,79.55,0,other award,PG-13,0
38619,390.5012297,10,39,other,2009,Documentary,233,450000,11283,7.800000191,84.75,0,other award,NotRated,0
26358,389.8874774,10,31,other,2008,"Drama,Fantasy,Mystery,Romance,Sci-Fi",3093,0,0,6.599999905,94.65168333,0,other award,NotRated,0
8052,389.452919,8,43,other,1974,"Thriller,Mystery",851,0,0,7.099999905,101.7198333,0,no award,NotRated,1.35
314038,389.4220768,2,26,other,2013,"Comedy,Independent",189,1200000,0,4.599999905,82.67035,0,no award,NotRated,1
367662,389.3741341,5,31,other,2013,"Action,Horror,Independent",478,0,0,1.899999976,85.61973333,0,no award,NotRated,0
389516,388.8323707,11,46,mgm,2014,Comedy,1088,0,0,5.400000095,97.90915,70,other award,R,1.144444444
335123,388.2106904,16,45,other,1936,"Comedy,Kids & Family",1420,0,0,8.100000381,16.64261667,0,no award,NotRated,0
10429,387.4029389,3,19,other,2009,"Adventure,Comedy,Drama",118,0,0,5.400000095,94.55546667,0,other award,NotRated,0
285092,387.3191543,4,36,other,1996,Horror,42,0,0,4.199999809,89.53333333,0,no award,NotRated,0
257295,387.186823,19,13,other,1976,"Comedy,Documentary",31,0,0,7.900000095,55.58275,0,no award,NotRated,0
306894,386.7313166,23,23,paramount,2002,"Animation,Drama,Comedy,Fantasy,Romance",15986,1500000,8551228,7.900000095,86.54465,70,other award,PG,1
309707,386.7176225,10,43,other,1965,"Horror,Thriller,Crime",4482,24500,4000000,5.099999905,67.03678333,0,other award,R,0
327709,385.8693168,18,25,other,2012,"Comedy,Documentary",119,0,0,7.400000095,51.91501667,0,no award,NotRated,0
309668,385.7753644,4,41,other,2015,"Action,Adventure,Comedy,Drama,Fantasy,Horror,Thriller",119,400000,0,3.599999905,97.4085,0,no award,NotRated,1.85
358328,385.3878398,25,41,other,2000,"Comedy,Drama",11710,1500000,8551228,7.099999905,94.8998999,77,other award,R,1.666666667
310493,385.0182063,10,17,other,2006,"Documentary,Music,Comedy",1239,0,0,7.199999809,81.64541667,72,other award,R,0
339514,384.8869598,14,33,other,1996,Drama,168,0,0,5.699999809,109.1535,0,no award,R,2
312590,383.8747932,10,27,other,2009,Documentary,419,0,0,7.199999809,80.42963333,0,other award,NotRated,2.9
303085,383.8159124,6,43,mgm,1965,"Comedy,Romance,Musicals",583,0,0,5.300000191,96.85675,0,no award,NotRated,2.175
10238,383.7014069,10,46,other,2007,"Comedy,Sci-Fi,Fantasy",975,0,0,6.5,94.4,0,other award,R,0
285096,383.017238,5,28,other,2003,"Documentary,Horror",748,0,0,3,100.1,0,other award,R,0
355163,382.3291057,32,31,other,2014,"Adventure,Action",49,0,0,5.199999809,92.19555555,0,no award,PG,0
392809,382.0121076,6,55,other,1997,"Comedy,Romance",0,0,0,0,85.33186667,0,no award,PG-13,1.95
10307,381.8991249,4,42,other,2008,"Action,Thriller,Drama",324,0,0,5.699999809,90.1,0,no award,R,0
327737,381.8666514,22,14,other,2011,"Comedy,Documentary",447,0,0,6.300000191,48.30168333,0,no award,NotRated,0
273069,380.1903167,8,40,other,1985,"Drama,Kids & Family",8329,1500000,8551228,7.300000191,136.25,57,Golden Globe,PG,1.666666667
221034,380.0315689,5,32,other,2009,"Comedy,Romance",73,0,0,5.699999809,118.85,0,no award,NotRated,0
377052,379.1676176,11,50,other,2015,Comedy,155,0,0,4.300000191,91.96778333,0,other award,NotRated,1
11477,379.0935302,6,35,other,1968,"Western,Adventure,Action",701,0,0,6.5,92,0,no award,NotRated,3
20125,378.8584,6,36,other,2010,"Action,Thriller,Drama",86,1000000,0,7.5,90.74538333,0,no award,NotRated,1
292314,378.5150219,3,38,other,2013,"Horror,Mystery,Thriller",114,0,0,4.099999905,88.75,0,other award,NotRated,0
11969,378.4546515,3,44,other,1973,Horror,2349,100000,0,5.199999809,89.41666667,0,no award,R,0
117802,378.0673516,13,33,other,2003,Comedy,2589,0,0,7.099999905,90.16666667,63,other award,NotRated,2
327725,377.6941326,22,30,other,1991,"Comedy,Documentary,Music",133,0,0,7.099999905,71.13515,0,other award,NotRated,0
324859,376.0029392,7,50,other,2009,"Drama,Romance,Thriller",414,250000,0,5.599999905,100.9789833,0,other award,R,0
7967,375.8323476,9,38,other,1943,"Comedy,Music,Mystery,Romance,Horror",1618,0,0,6.400000095,90.28333333,0,no award,NotRated,1
349375,375.7737221,4,30,other,2014,"Horror,Drama,Thriller",42,0,0,4.900000095,92.73542055,0,no award,R,0
329402,375.7111391,5,37,other,2009,"Comedy,Romance,Drama",109,0,0,5.699999809,85.8957,0,no award,NotRated,0
392823,375.01778,22,16,other,2010,"Drama,Adventure",1429,0,0,6.400000095,104.6355,0,other award,NotRated,0
11407,374.2039363,24,42,other,1976,"Action,Adventure,Action",275,0,0,3.599999905,84.45,0,no award,R,0
350309,372.4526213,10,24,other,1963,"Independent,Drama,Horror",54,0,0,4.800000191,67.34234235,0,no award,NotRated,0
342540,372.0099031,16,41,other,2008,"Drama,Romance",873,980000,0,6.900000095,79.02450228,0,other award,NotRated,0
10434,371.8391267,5,34,other,2008,"Romance,Drama",200,0,0,6.099999905,93.55,0,other award,R,0
355165,371.4031488,33,30,other,1999,Documentary,70,0,0,6.900000095,115.6295111,0,no award,NotRated,2.3
11420,371.1516578,24,22,other,1975,"Action,Crime,Drama",1483,0,0,6.400000095,82.46666667,0,no award,R,0
327218,370.51847,6,38,other,1998,"Thriller,Comedy",1788,0,0,6.800000191,109.9350167,0,other award,NotRated,2.15
374999,370.1778635,6,32,other,1993,Documentary,0,0,0,0,70.58466667,0,no award,NotRated,2.9
34569,369.4994838,11,12,other,1949,"Action,Kids & Family,Fantasy,Musicals",651,0,0,6.699999809,76.01666667,0,no award,G,0
110978,369.4881975,3,21,other,2009,"Comedy,Drama",35,23000,0,6.900000095,89.99231667,0,no award,R,0
9489,369.2962671,7,51,other,2011,Crime,143,0,0,5.800000191,89.25,0,other award,PG-13,0
367635,368.7490805,3,31,other,2007,"Horror,Independent",462,75000,0,3.299999952,88.58031667,0,no award,NotRated,0
11602,368.0951092,5,31,other,2005,"Horror,Thriller,Mystery",1438,6500000,0,6,115.2246667,0,other award,NotRated,1
367636,367.3195015,4,34,other,2006,"Horror,Independent",741,0,0,2.799999952,79.32525,0,no award,NotRated,1
314259,366.8505507,8,43,other,2010,"Thriller,Comedy,Drama",266,0,0,6.5,115.8652167,58,other award,NotRated,0
351420,366.7718524,25,44,other,2013,"Thriller,Drama,Horror",34,0,0,4.5,96.24686667,0,no award,NotRated,0
370603,366.5378502,4,43,other,2016,Documentary,0,0,0,0,43.22936667,0,no award,NotRated,0
349290,365.2022257,2,62,other,2015,Comedy,240,250000,0,4.599999905,100.4497553,0,no award,NotRated,0
318188,365.0671361,3,34,other,2003,"Comedy,Drama",489,0,0,3.599999905,88.206,0,no award,R,2.816666667
309705,363.7446962,9,37,other,1967,"Horror,Thriller,Comedy,Sci-Fi",4649,65000,8551228,7,84.4537,57,other award,NotRated,1.5
321248,363.6132878,10,37,other,2012,"Documentary,Music",745,350000,0,7,99.1148,62,other award,NotRated,0
313965,361.5122012,3,38,other,2014,"Crime,Action,Drama,Romance",32,0,0,7.099999905,71.84068333,0,no award,NotRated,0
341533,361.2108104,3,32,other,2014,"Horror,Fantasy,Sci-Fi",19,0,0,1.899999976,80.0092,0,no award,R,0
9364,359.7306507,9,43,other,1920,"Drama,Adventure,Action",891,0,0,6.900000095,71.1,0,other award,NotRated,0
327031,359.4743782,7,25,other,2015,"Documentary,Independent",29,500000,0,9.300000191,74.8277,0,other award,NotRated,0
310500,358.9846387,3,22,other,2009,Documentary,88,0,0,7.099999905,62.66756667,0,no award,NotRated,0
35494,358.8848103,4,34,other,2014,"Drama,Comedy",136,1000000,0,6.199999809,91.47071667,0,no award,PG-13,0
358878,357.5999905,24,36,other,2014,"Horror,Thriller,Drama",47,0,0,5.400000095,93.56771667,0,no award,NotRated,0
136720,357.2302961,8,32,other,2012,"Documentary,Music",310,0,0,7.5,96.92086667,66,other award,PG-13,3
21478,357.0250576,3,24,other,2006,"Comedy,Foreign/International,Romance",4470,1500000,8551228,6.699999809,90.72953333,57,other award,NotRated,1.666666667
375769,354.8070706,4,41,other,2009,"Comedy,Drama",119,0,0,5.800000191,98.9363375,0,no award,NotRated,1
326174,354.7822868,4,51,other,2011,"Horror,Foreign/International,Thriller",1129,0,0,5.199999809,99.11905,0,other award,R,0
12512,354.201361,9,33,other,2008,Documentary,33,0,0,7.800000191,145.9041333,0,no award,NotRated,0
392844,352.8501661,21,17,other,1999,Drama,0,0,0,0,107.4845167,0,other award,NotRated,0
9363,351.65048,8,41,other,1972,Horror,1261,0,0,4.900000095,83.66666667,0,no award,R,0
110953,351.0082076,4,31,other,2003,Documentary,44,0,0,7.599999905,51.78333333,0,no award,PG-13,0
383705,350.9696775,4,25,other,2016,"Crime,Action,Adventure",42,150000,0,3.400000095,92.607,0,no award,R,0
356409,350.5831629,15,36,other,2013,"Music,Documentary",5,0,0,8,135.96285,0,no award,NotRated,0
312589,350.5805417,10,33,other,2003,"Documentary,Sport,Independent",1129,0,0,7.900000095,107.1577667,57,no award,PG-13,3
257225,350.5289231,22,12,other,1986,"Comedy,Documentary",172,0,0,8.199999809,56.90035,0,no award,NotRated,0
312588,350.2072291,4,37,other,2009,Documentary,244,412000,0,7.400000095,70.22386667,0,no award,NotRated,0
51147,350.176966,3,28,other,1980,Horror,547,0,0,4.099999905,88.27781667,0,no award,R,0
76978,350.0113776,7,16,other,2007,"Action,Adventure,Crime,Drama,Music,Romance",787,5000000,0,7.099999905,113.35,0,other award,NotRated,0
378800,349.7126225,24,21,other,2006,"Drama,Fantasy,Mystery",176,0,0,4.900000095,85.71565,0,other award,R,0
311852,348.6637459,10,39,other,1959,"Horror,Sci-Fi",860,0,0,5.300000191,72.95331667,0,no award,G,0
392848,348.6007036,24,10,other,2012,Drama,182,0,0,5.300000191,85.27578333,0,no award,NotRated,0
160850,348.4197619,4,39,other,2010,Drama,52,0,0,6.300000191,90.88333333,0,other award,NotRated,1.616666667
326836,348.2287808,5,50,other,2012,Documentary,5,0,0,5.199999809,90.2636,0,no award,NotRated,0
220994,346.7550491,6,57,other,2012,Sci-Fi,325,10000,0,1.799999952,91.3,0,no award,NotRated,0
285104,346.5903112,7,52,other,2005,"Action,Sci-Fi",107,40000,0,2.400000095,60.4,0,no award,NotRated,0
12395,345.8256929,4,33,other,2005,"Fantasy,Horror,Mystery",1206,0,0,5.900000095,101.45,0,other award,NotRated,0
376167,345.674195,3,32,lionsgate,2003,Thriller,265,0,0,5.199999809,91.89613333,0,no award,NotRated,1.34
326585,345.2374693,3,29,other,2016,"Documentary,Drama",0,0,0,0,75.29861667,0,no award,NotRated,0
326267,345.1288432,5,59,other,1973,"Horror,Thriller",3942,1500000,8551228,5.599999905,86.87553333,57,no award,R,1.8375
283833,344.811311,7,37,other,1990,Drama,64,0,0,6,110.1,0,other award,PG-13,0
330149,343.7308319,4,42,other,2015,"Documentary,Drama",37,0,0,8,52.17115,0,no award,NotRated,0
9519,343.5810309,5,32,other,2004,Horror,371,0,0,4.199999809,89.91666667,0,other award,NotRated,0
392825,343.5432653,23,14,other,2012,Drama,1810,0,0,6.900000095,117.9320333,0,other award,NotRated,0
23071,343.4948174,6,28,other,2001,"Comedy,Romance,Fantasy",1486,0,0,6.400000095,100.74645,50,Oscar,NotRated,0
367701,342.9252083,4,16,other,2013,"Horror,Thriller,Independent",1536,0,0,3.200000048,89.12618333,0,no award,R,1.5
327728,342.100723,13,49,other,2012,"Comedy,Documentary",1464,0,0,7.099999905,78.80101667,0,no award,NotRated,1.375
321293,341.7407788,4,28,other,2014,"Documentary,War",0,100000,0,0,56.40068333,0,other award,NotRated,0
9466,340.6573289,5,41,other,2009,Crime,38,0,0,5.300000191,88.65,0,no award,R,0
11226,340.6438385,3,26,other,2008,Comedy,1291,0,0,6.699999809,98.77595,0,no award,NotRated,0
365901,340.5025849,18,39,other,2013,Comedy,557,0,0,7.300000191,81.07711667,0,no award,NotRated,2.3
390869,340.4427119,6,44,mgm,2005,Drama,3191,1000000,1706325,7.300000191,111.0174333,75,other award,PG,1.196296296
339536,340.3891217,18,28,other,2011,Horror,566,0,0,4.599999905,85.0648892,0,no award,NotRated,0
349348,340.0402321,6,43,other,2016,"Drama,Thriller",34,0,0,7.400000095,85.97013888,0,no award,PG-13,1
387170,339.8326669,28,11,other,2002,"Crime,Drama,Mystery",12811,1500000,8551228,7.5,109.6458167,73,other award,R,1.666666667
314039,339.3930952,12,28,other,2015,"Documentary,Horror",59,0,0,5.199999809,77.41986667,0,no award,NotRated,0
131724,339.128988,5,30,other,2006,Horror,120,5000,0,3.400000095,80.13333333,0,no award,NotRated,0
392841,338.2276052,6,43,other,2016,"Action,Adventure",0,0,0,0,106.2729167,0,no award,PG,1
372318,338.0875897,3,20,other,2014,Music,674,0,0,8.199999809,90.25613333,0,no award,NotRated,0
304975,337.7032705,6,29,other,2013,"Documentary,Drama",29,0,0,5.199999809,24.28333333,0,no award,R,0
221016,336.5988961,3,44,other,1995,"Action,Western",84,15000000,0,6.699999809,123.8070667,0,other award,NotRated,0
377233,336.4264314,11,26,other,2016,"Drama,Thriller",131,0,0,5.800000191,134.0327833,0,other award,NotRated,1
301233,336.2754825,25,21,mgm,1981,Comedy,1574,0,0,5.800000191,99.29241667,0,other award,R,1
327729,336.0639538,21,32,other,1990,"Comedy,Documentary",123,0,0,6.599999905,29.55275,0,no award,NotRated,2.7
327746,335.2364902,11,29,other,2008,Comedy,0,0,0,0,58.26408333,0,no award,NotRated,1.3
378023,334.7111564,28,19,other,2014,Comedy,129,0,0,1,94.69701667,0,no award,PG-13,0
349347,334.245454,4,23,other,2014,"Drama,Kids & Family",30,6000000,0,7.699999809,99.29586333,0,other award,PG-13,0
304774,333.4180574,13,59,lionsgate,2002,"Drama,Romance,Comedy",979,0,0,5.300000191,94.81666667,0,no award,R,2.2875
392805,332.5631907,21,31,other,2000,Drama,0,0,0,0,99.97288333,0,other award,R,0
312529,332.3208139,4,30,other,2002,"Documentary,War",224,0,0,7.400000095,88.15776667,0,no award,NotRated,0
51111,331.3520982,4,26,other,1974,"Thriller,Drama,Mystery",501,0,0,5.800000191,105.4444,0,no award,R,1.666666667
311958,331.1710583,4,42,other,2012,Documentary,0,0,0,0,53.91066667,0,no award,NotRated,0
372253,330.9722544,4,44,other,2001,"Crime,Drama,Romance",3745,1500000,8551228,6.800000191,93.61248333,57,other award,NotRated,1.666666667
387153,330.7031616,24,15,other,2015,"Mystery,Drama",24,1900000,0,6.199999809,95.81275,0,no award,NotRated,0
324874,330.5307423,19,28,other,2013,"Action,Comedy,Crime,Thriller",3232,0,0,4.800000191,96.54946667,0,no award,NotRated,0
319173,330.2526525,12,26,other,2010,"Horror,Mystery,Thriller",1269,6500000,0,5.599999905,104.65115,0,other award,NotRated,0
342054,329.9828591,2,22,other,2012,"Comedy,Independent",589,0,0,5.599999905,76.32632633,0,other award,NotRated,0
8795,329.4950726,11,42,other,1951,"Romance,Comedy",2725,941000,0,6.599999905,81.51666667,0,other award,NotRated,1.65
322727,328.4025952,4,42,other,2012,"Comedy,Drama,Independent",1346,0,0,7.099999905,114.98875,28,other award,R,1
329430,328.0765484,7,33,lionsgate,1990,"Horror,Thriller,Sci-Fi",795,0,0,6.199999809,94.97351667,0,Golden Globe,R,1.87
10301,327.907897,3,23,other,2004,Comedy,6,0,0,4.5,57.52803333,0,no award,NotRated,0
374420,327.5763453,16,22,other,2012,Drama,7,0,0,6.900000095,90.48298333,0,no award,NotRated,0
342045,327.2226012,3,27,other,2013,"Comedy,Independent",36,0,0,6.300000191,98.00001667,0,no award,PG-13,0
360633,327.193737,4,29,other,2016,"Crime,Action,Adventure",124,0,0,4.099999905,91.18553888,0,no award,NotRated,0
160862,327.1115178,2,32,other,2012,Documentary,17,0,0,8.100000381,95.38333333,0,no award,NotRated,0
311841,326.8143182,5,34,other,1942,"Crime,Drama,Mystery,Romance,War",64,0,0,5.5,63.61343333,0,no award,G,0
367711,324.076621,4,30,other,2002,"Action,Thriller,Independent",235,0,0,5,86.72013333,0,no award,R,0
350718,323.8835627,26,14,other,2010,Horror,10,0,0,3.900000095,72.77275,0,no award,NotRated,0
346216,323.5697774,3,22,other,2012,Documentary,10,0,0,5.900000095,59.73523333,0,no award,NotRated,0
34583,323.3321698,4,40,other,1963,"Horror,Thriller,Mystery,Drama",5372,40000,8551228,5.699999809,74.93333333,57,no award,NotRated,1
311977,323.2044008,4,32,other,2005,Documentary,0,0,0,0,54.72011667,0,no award,NotRated,0
272784,322.140072,19,19,other,2010,Comedy,59,0,0,7.199999809,43.11666667,0,no award,NotRated,0
324875,321.8143442,20,30,other,2015,"Action,Crime,Thriller",3207,1500000,0,6,93.70715,0,no award,NotRated,2
312536,321.2540177,6,33,other,2009,"Documentary,Music",512,0,0,7.800000191,76.3709,76,other award,NotRated,0
303077,319.5714908,7,47,mgm,1990,"Thriller,Comedy,Romance",285,0,0,4.300000191,90.38568333,0,no award,R,2.25
372339,319.5520393,4,31,other,2014,"Comedy,Drama",44,0,0,8.5,87.06965,0,no award,NotRated,0
341495,319.2953505,3,22,other,2014,"Comedy,Independent",315,500000,0,7.099999905,100.9391336,0,no award,NotRated,0
8809,318.5581152,5,36,other,1943,"Thriller,Drama,Romance,Mystery,War,Action",691,0,0,7.099999905,90.23333333,0,no award,NotRated,1
361082,318.5482553,3,35,other,2015,"Drama,Crime",49,0,0,5.099999905,84.13476667,0,no award,R,1.7
366225,318.4582278,3,59,other,2005,Thriller,318,0,0,5.199999809,85.70523333,0,no award,NotRated,1.65
312549,318.0126289,10,40,other,2008,Documentary,877,0,0,7.199999809,89.50346667,0,other award,PG-13,0
9546,317.8345384,4,29,other,2013,"Drama,Comedy",929,2000000,0,6,99.61666667,0,no award,PG-13,1
341553,317.7027757,4,29,other,2015,"Thriller,Drama,Crime",92,100000,0,6.800000191,95.19728062,0,no award,NotRated,0
321250,317.6106373,5,14,other,2012,"Documentary,Sport",269,0,0,7.5,95.66661667,0,no award,PG-13,0
341531,317.377169,9,34,other,2015,"Sci-Fi,Thriller,Fantasy,Horror",133,0,0,5.400000095,89.0981259,0,other award,NotRated,0
327714,317.2080029,15,36,other,2012,Comedy,43,0,0,6.800000191,43.79928333,0,no award,NotRated,0
388132,317.0177878,4,31,other,2011,"Action,Crime,Thriller",373,0,0,4.5,90.96035,0,no award,NotRated,1
342550,316.8123377,4,44,other,2012,"Thriller,Mystery",58,0,0,3.200000048,84.8340542,0,no award,NotRated,0
262782,316.2015259,12,50,other,1939,"Crime,Drama,Sport",1560,0,0,7.099999905,91.18333333,0,no award,NotRated,0
318226,315.8692722,14,18,other,2009,Comedy,16,0,0,6.099999905,45.79953333,0,no award,NotRated,1
315182,315.767486,7,35,other,2005,"Drama,Romance,Thriller,Mystery",202,0,0,5.199999809,117.24675,0,other award,PG-13,0
143109,313.4401162,4,37,other,2008,"Action,Thriller",230,0,0,3.200000048,93.51666667,0,no award,NotRated,0
341526,312.9904753,11,25,other,2014,"Sci-Fi,Romance,Comedy,Adventure,Drama",4611,1500000,8551228,7.5,81.15198532,57,other award,NotRated,1.866666667
367803,312.5782111,2,14,other,2014,"Action,Independent",770,0,0,4.699999809,79.66875,0,no award,NotRated,0
341552,312.3571393,5,39,other,2014,"Thriller,Drama",94,0,0,5.900000095,84.83900567,0,no award,NotRated,0
380589,311.7524795,27,9,other,2000,"Sci-Fi,Drama,Fantasy",11901,8000000,8551228,6.5,127.7382667,57,other award,R,1.666666667
392815,311.7521608,16,19,other,2000,Comedy,0,0,0,0,85.37148333,0,other award,R,1.988888889
285122,311.0858255,5,42,other,2014,Drama,189,125000,0,4.300000191,96.21666667,0,no award,NotRated,0
311835,311.0223079,6,39,other,1948,"Western,Drama,Romance",58,0,0,5.300000191,72.98891667,0,no award,G,1
335126,310.7838506,7,36,other,1970,Comedy,128,0,0,6.599999905,53.61345,0,no award,NotRated,0
321291,310.631385,5,30,other,2015,"Documentary,Adventure",363,1300000,287697,7.800000191,56.6348,69,other award,NotRated,0
372316,309.6463463,3,31,other,2016,Documentary,20,0,0,8.199999809,68.07941667,0,no award,NotRated,0
9389,309.6185958,6,28,other,1943,"Documentary,War",917,0,0,7.199999809,51.93333333,0,Oscar,NotRated,0
312571,308.9684278,3,35,other,2009,Documentary,218,0,0,6.300000191,94.39658333,57,other award,NotRated,1
365922,308.8831406,18,28,other,2014,Comedy,116,0,0,6.800000191,69.15955,0,no award,NotRated,0
143108,307.739663,3,28,other,2008,Horror,604,100000,0,4.699999809,92.3,0,no award,NotRated,0
341509,305.8831343,4,42,other,2014,"Thriller,Crime,Drama,Mystery",26,0,0,5.400000095,88.92920698,0,no award,NotRated,1
318232,305.2194215,16,18,other,2013,Comedy,0,0,0,0,44.22851667,0,no award,PG,2
377072,304.4867995,16,24,other,2013,Foreign/International,68,0,0,5.400000095,81.5148,0,other award,NotRated,0
321565,304.2184469,6,33,other,2005,"Documentary,Music",1004,0,0,7.900000095,101.25275,78,no award,NotRated,0
341544,304.0666367,2,33,other,2015,"Drama,Comedy,Romance",57,0,0,7.400000095,84.67286732,0,no award,NotRated,0
394815,303.994164,22,11,other,2011,"Thriller,Drama,Comedy",0,0,0,0,105.8059333,0,other award,NotRated,0
369855,303.7101905,26,27,lionsgate,2012,"Action,Adventure",307,0,0,6.400000095,91.38395,0,other award,PG-13,1
184138,303.2454267,7,39,other,1971,"Western,Drama,Action,Comedy",441,0,0,5,77.95,0,no award,R,1.744444444
341505,302.1515405,5,37,other,2015,"Mystery,Thriller,Independent,Drama",199,0,0,5.599999905,82.96621667,0,other award,NotRated,0
365921,300.9713303,25,20,other,2016,"Comedy,Documentary",0,0,0,0,29.40298333,0,no award,NotRated,0
371000,300.8568132,4,30,other,2013,"Thriller,Horror,Action",22,500000,0,4.400000095,109.0387,0,no award,NotRated,0
372343,300.7074824,3,31,other,2015,"Documentary,War,Drama",147,0,0,8.100000381,74.34501667,0,no award,NotRated,0
387164,299.6391664,27,12,other,2001,"Drama,Romance",3857,1500000,8551228,7.699999809,82.86795,52,other award,PG-13,1
326268,299.6281915,4,30,other,1969,"Horror,Thriller,Mystery",209,0,0,5.599999905,98.8012,0,no award,R,0
184141,299.5666071,7,38,other,1977,"Drama,Action,Mystery",504,0,0,7.300000191,102.7333333,0,no award,R,1.333333333
335124,299.4842209,10,43,other,1998,"Kids & Family,Documentary",0,0,0,0,27.50625,0,no award,NotRated,0
311962,299.3806297,5,32,other,2007,Documentary,0,0,0,0,52.12505,0,no award,NotRated,0
324856,298.792242,6,33,other,2013,"Crime,Drama,Comedy",91,721,0,3.299999952,89.10875,0,other award,NotRated,0
343052,298.1725987,3,32,other,2005,Drama,256,300000,0,6,104.6740139,53,other award,PG-13,2
372421,297.9631236,32,9,other,2008,Documentary,0,0,0,0,52.0336,0,no award,G,0
11461,297.85975,8,47,other,1976,"Crime,Thriller",445,0,0,5,76.43375,0,no award,R,2
268891,297.7487103,12,22,other,1977,"Drama,Action,Documentary",41396,370000,8551228,8,94.48515,57,other award,R,3
275212,296.4929843,5,33,other,2012,Comedy,0,100000,0,0,95.43333333,0,no award,NotRated,0
357441,296.2104546,9,24,other,2007,Horror,517,0,0,4,88.78593333,0,no award,NotRated,0
349288,295.1209284,5,26,other,2015,Documentary,16,0,0,8.399999619,76.3576076,0,no award,NotRated,0
372317,294.8833262,6,35,other,2012,Drama,260,0,0,6.300000191,111.4429833,0,other award,NotRated,1
319697,294.339122,5,31,other,1979,"Action,Adventure,Documentary",44,0,0,7.699999809,94.62805,67,other award,PG,0
292031,293.4949437,4,30,lionsgate,2007,"Horror,Comedy",663,400000,0,6,94.53333333,0,other award,R,1.333333333
9484,293.3654083,16,27,other,2010,Drama,95,0,0,7.300000191,118.8333333,27,other award,PG-13,0
384478,292.6731797,32,6,other,2013,Documentary,5,1000000,0,6.599999905,66.10181667,0,no award,NotRated,0
315179,292.6379088,3,34,other,2008,Horror,482,0,0,3.5,86.39235,0,no award,R,0
312027,291.9554598,3,39,other,2005,Documentary,0,0,0,0,44.30306667,0,no award,G,0
34695,291.8618586,8,25,other,1958,Sci-Fi,473,0,0,4.300000191,78.25,0,no award,NotRated,0
327730,291.3525811,20,32,other,1991,"Comedy,Documentary",47,0,0,6.400000095,29.53995,0,no award,NotRated,2.7
342092,291.0642439,14,22,other,2016,"Comedy,Drama,Romance",0,0,0,0,76.86768333,0,no award,PG-13,0
341496,290.6899736,2,22,other,2013,"Horror,Independent,Comedy,Drama",73,6000,0,5.199999809,106.0222222,0,no award,NotRated,0
11427,289.8441431,23,28,other,1974,"Crime,Drama",916,0,0,6.099999905,78.9,0,no award,R,0
9495,289.5662136,4,33,other,2012,"Documentary,Adventure",24,0,0,6.599999905,54.48333333,0,other award,PG-13,0
316276,289.3729882,4,24,other,2010,"Documentary,Independent",14,0,0,8.100000381,43.38608333,0,no award,NotRated,0
